RECORD_ID,FULL_NAME,YEAR_START,YEAR_END,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,COLLEGE,PLAYER_ID
3938,Chris Webber,1994,2008,F-C,6-9,245,"March 1, 1973",University of Michigan,185
3941,Elnardo Webster,1972,1972,F,6-5,190,"March 6, 1948",Saint Peter's College,80921
3942,Jeff Webster,1996,1996,F,6-8,232,"February 19, 1971",University of Oklahoma,1067
3943,Marvin Webster,1976,1987,C,7-1,225,"April 13, 1952",Morgan State University,78481
3944,Scott Wedman,1975,1987,F-G,6-7,215,"July 29, 1952",University of Colorado,78482
3945,Sonny Weems,2009,2016,G-F,6-6,205,"July 8, 1986",University of Arkansas,201603
3946,Dick Wehr,1949,1949,F,6-4,180,"December 9, 1925",Rice University,78483
3947,Brant Weidner,1984,1984,F,6-9,230,"October 28, 1960",College of William & Mary,78484
3948,Bob Weiss,1966,1977,G,6-2,180,"May 7, 1942",Pennsylvania State University,78485
3949,Rick Weitzman,1968,1968,G,6-2,175,"April 30, 1946",Northeastern University,78486
3950,Bonzi Wells,1999,2008,G-F,6-5,210,"September 28, 1976",Ball State University,1719
3951,Bubba Wells,1998,1998,F,6-5,230,"July 26, 1974",Austin Peay State University,1528
3952,Owen Wells,1975,1975,F,6-7,200,"December 9, 1950",University of Detroit Mercy,78488
3954,Chris Welp,1988,1990,C,7-0,245,"January 2, 1964",University of Washington,1846
3955,Bill Wennington,1986,2000,C,7-0,245,"April 26, 1963",St. John's University,82
3957,Robert Werdann,1993,1997,C,6-11,250,"September 12, 1970",St. John's University,438
3959,Walt Wesley,1967,1976,C,6-11,220,"January 25, 1945",University of Kansas,78495
3960,David West,2004,2018,F,6-9,250,"August 29, 1980",Xavier University,2561
3961,Delonte West,2005,2012,G,6-4,180,"July 26, 1983",Saint Joseph's University,2753
3962,Doug West,1990,2001,G-F,6-6,200,"May 27, 1967",Villanova University,28
3963,Jerry West,1961,1974,G,6-2,175,"May 28, 1938",West Virginia University,78497
3965,Mark West,1984,2000,C-F,6-10,230,"November 5, 1960",Old Dominion University,770
3966,Roland West,1968,1968,G,6-4,178,"June 6, 1944",University of Cincinnati,78499
3967,Russell Westbrook,2009,2018,G,6-3,200,"November 12, 1988","University of California, Los Angeles",201566
3968,Paul Westphal,1973,1984,G,6-4,195,"November 30, 1950",University of Southern California,78500
3969,John Wetzel,1968,1976,G-F,6-5,190,"October 22, 1944",Virginia Polytechnic Institute and State University,78501
3970,Robert Whaley,2006,2006,C,6-10,260,"April 16, 1982",Walsh University,101156
3971,Ennis Whatley,1984,1997,G,6-3,177,"August 11, 1962",University of Alabama,941
3972,DeJuan Wheat,1998,1999,G,6-0,165,"October 14, 1973",University of Louisville,1545
3973,Clinton Wheeler,1988,1989,G,6-1,185,"October 27, 1959",William Paterson University,78504
3974,Tyson Wheeler,1999,1999,G,5-10,165,"October 8, 1975",University of Rhode Island,1755
3977,Derrick White,2018,2018,G,6-5,190,"July 2, 1994",University of Colorado,1628401
3978,Eric White,1988,1989,F,6-8,200,"December 30, 1965",Pepperdine University,78507
3979,Herb White,1971,1971,G,6-2,195,"June 15, 1948",University of Georgia,78508
3980,Hubie White,1963,1971,G-F,6-4,205,"January 26, 1940",Villanova University,78509
3981,Jahidi White,1999,2005,F-C,6-9,290,"February 19, 1976",Georgetown University,1751
3982,James White,2007,2013,G-F,6-7,200,"October 21, 1982",University of Cincinnati,200778
3985,Randy White,1990,1994,F,6-8,240,"November 4, 1967",Louisiana Tech University,1839
3986,Rodney White,2002,2005,F,6-9,238,"June 28, 1980",University of North Carolina at Charlotte,2206
3987,Rory White,1983,1987,F,6-8,210,"August 16, 1959",University of South Alabama,78512
3988,Royce White,2014,2014,F,6-8,270,"April 10, 1991",Iowa State University,203091
3989,Rudy White,1976,1981,G,6-2,195,"June 23, 1953",Arizona State University,78513
3990,Tony White,1988,1988,G,6-2,170,"February 15, 1965",University of Tennessee,78514
3991,Willie White,1985,1986,G,6-3,195,"August 20, 1962",University of Tennessee at Chattanooga,78515
3992,Isaiah Whitehead,2017,2018,G,6-4,213,"March 8, 1995",Seton Hall University,1627785
3993,Jerome Whitehead,1979,1989,C-F,6-10,220,"September 30, 1956",Marquette University,78516
3995,Hassan Whiteside,2011,2018,C,7-0,265,"June 13, 1989",Marshall University,202355
3996,Dwayne Whitfield,1996,1996,F,6-9,240,"August 21, 1972",Jackson State University,730
3997,Chris Whitney,1994,2004,G,6-0,168,"October 5, 1971",Clemson University,43
3998,Hank Whitney,1968,1970,F-C,6-7,230,"April 28, 1939",Iowa State University,80245
4001,Sidney Wicks,1972,1981,F-C,6-8,225,"September 19, 1949","University of California, Los Angeles",78520
4002,Ron Widby,1968,1968,F,6-4,210,"March 9, 1945",University of Tennessee,80723
4003,Murray Wier,1950,1950,G,5-9,155,"December 12, 1926",University of Iowa,78521
4004,Bob Wiesenhahn,1962,1962,F,6-4,215,"December 22, 1938",University of Cincinnati,78522
4005,Andrew Wiggins,2015,2018,F-G,6-8,199,"February 23, 1995",University of Kansas,203952
4006,Mitchell Wiggins,1984,1992,G,6-4,185,"September 28, 1959",Florida State University,78523
4007,Ken Wilburn,1968,1969,F,6-6,195,"June 8, 1944",Central State University,78524
4009,Chris Wilcox,2003,2013,F,6-10,221,"September 3, 1982",University of Maryland,2404
4010,D.C. Wilcutt,1949,1950,G,6-2,165,"March 25, 1923",Saint Louis University,78525
4011,Gene Wiley,1963,1968,C,6-10,210,"November 12, 1937",Wichita State University,78526
4013,Michael Wiley,1981,1982,F,6-9,200,"October 16, 1957","California State University, Long Beach",78527
4014,Morlon Wiley,1989,1995,G,6-4,185,"September 24, 1966","California State University, Long Beach",78528
4015,Win Wilfong,1958,1961,G-F,6-2,185,"March 18, 1933",University of Memphis,78529
4016,Lenny Wilkens,1961,1975,G,6-1,180,"October 28, 1937",Providence College,78530
4017,Bob Wilkerson,1977,1983,G-F,6-6,195,"August 15, 1954",Indiana University,78531
4018,Jamaal Wilkes,1975,1986,F-G,6-6,190,"May 2, 1953","University of California, Los Angeles",78532
4019,James Wilkes,1981,1983,F,6-7,195,"April 1, 1958","University of California, Los Angeles",78533
4021,Dominique Wilkins,1983,1999,F-G,6-7,200,"January 12, 1960",University of Georgia,1122
4023,Gerald Wilkins,1986,1999,G-F,6-6,185,"September 11, 1963",University of Tennessee at Chattanooga,786
4024,Jeff Wilkins,1981,1986,C-F,6-11,230,"March 9, 1955",Illinois State University,78537
4025,Dale Wilkinson,1985,1985,F,6-10,220,"March 18, 1960",Idaho State University,78538
4028,Al Williams,1971,1971,F,6-6,200,"February 3, 1948",Drake University,81084
4030,Alvin Williams,1998,2007,G,6-5,185,"August 6, 1974",Villanova University,1541
4032,Bernie Williams,1970,1974,G,6-3,175,"December 30, 1945",La Salle University,78540
4035,Buck Williams,1982,1998,F-C,6-8,215,"March 8, 1960",University of Maryland,433
4038,Chuck Williams,1971,1978,G,6-2,175,"June 6, 1946",University of Colorado,78547
4039,Chuckie Williams,1977,1977,G,6-3,180,"December 31, 1953",Kansas State University,78541
4041,Corey Williams,1993,1994,G,6-2,190,"April 24, 1970",Oklahoma State University,101258
4042,Deron Williams,2006,2017,G,6-3,200,"June 26, 1984",University of Illinois at Urbana-Champaign,101114
4043,Derrick Williams,2012,2017,F,6-8,240,"May 25, 1991",University of Arizona,202682
4045,Earl Williams,1975,1979,C-F,6-7,230,"March 24, 1951",Winston-Salem State University,78546
4046,Elliot Williams,2012,2016,G,6-5,190,"June 20, 1989",University of Memphis,202343
4047,Eric Williams,1996,2007,F,6-8,220,"July 17, 1972",Providence College,677
4048,Fly Williams,1975,1975,G-F,6-5,200,"February 18, 1953",Austin Peay State University,82000
4049,Frank Williams,2003,2005,G,6-3,212,"February 25, 1980",University of Illinois at Urbana-Champaign,2421
4050,Freeman Williams,1979,1986,G-F,6-4,190,"May 15, 1956",Portland State University,78548
4051,Gene Williams,1970,1970,F,6-7,235,"April 1, 1947",Kansas State University,81071
4052,Gus Williams,1976,1987,G,6-2,175,"October 10, 1953",University of Southern California,78549
4053,Guy Williams,1985,1986,F,6-9,200,"July 1, 1960",Washington State University,78550
4054,Hank Williams,1975,1975,F,6-5,210,"April 28, 1952",Jacksonville University,81850
4055,Herb Williams,1982,1999,C-F,6-10,242,"February 16, 1958",Ohio State University,1006
4056,Hot Rod Williams,1987,1999,F-C,6-11,215,"August 9, 1962",Tulane University,73
4057,Jason Williams,1999,2011,G,6-1,190,"November 18, 1975",University of Florida,1715
4059,Jay Williams,2003,2003,G,6-2,195,"September 10, 1981",Duke University,2398
4060,Jayson Williams,1991,1999,F-C,6-9,240,"February 22, 1968",St. John's University,420
4061,Jerome Williams,1997,2005,F,6-9,206,"May 10, 1973",Georgetown University,966
4062,John Williams,1987,1995,F-C,6-8,235,"October 26, 1966",Louisiana State University,78554
4063,Jordan Williams,2012,2012,F,6-10,260,"October 11, 1990",University of Maryland,202716
4065,Kenny Williams,1991,1994,F,6-9,205,"June 9, 1969",Elizabeth City State University,78555
4066,Kevin Williams,1984,1989,G,6-2,175,"September 11, 1961",St. John's University,78556
4068,Marcus Williams,2007,2010,G,6-3,205,"December 3, 1985",University of Connecticut,200766
4069,Marcus Williams,2008,2009,F,6-7,205,"November 18, 1986",University of Arizona,201173
4070,Marvin Williams,2006,2018,F,6-9,237,"June 19, 1986",University of North Carolina,101107
4072,Micheal Williams,1989,1999,G,6-2,175,"July 23, 1966",Baylor University,52
4073,Mike Williams,1990,1990,F,6-8,255,"August 14, 1963",Bradley University,78558
4074,Milt Williams,1971,1975,G,6-2,182,"November 22, 1945",Lincoln University of Missouri,78560
4075,Mo Williams,2004,2016,G,6-1,198,"December 19, 1982",University of Alabama,2590
4076,Monty Williams,1995,2003,F,6-8,225,"October 8, 1971",University of Notre Dame,42
4077,Nate Williams,1972,1979,F-G,6-5,215,"May 2, 1950",Utah State University,82021
4078,Pete Williams,1986,1987,F,6-7,190,"March 10, 1965",University of Arizona,78566
4079,Ray Williams,1978,1987,G,6-3,188,"October 14, 1954",University of Minnesota,78571
4080,Reggie Williams,1988,1997,F-G,6-7,190,"March 5, 1964",Georgetown University,199
4082,Rickey Williams,1983,1983,G,6-1,175,"March 12, 1957","California State University, Long Beach",78563
4083,Rob Williams,1983,1984,G,6-2,175,"May 5, 1961",University of Houston,78565
4084,Ron Williams,1969,1976,G,6-3,188,"September 24, 1944",West Virginia University,78567
4085,Sam Williams,1969,1970,G,6-3,180,"January 22, 1945",University of Iowa,78568
4087,Scott Williams,1991,2005,F-C,6-10,230,"March 21, 1968",University of North Carolina,82679
4088,Sean Williams,2008,2012,C-F,6-10,235,"September 13, 1986",Boston College,201157
4089,Shammond Williams,1999,2007,G,6-1,201,"April 5, 1975",University of North Carolina,1742
4090,Shawne Williams,2007,2015,F,6-9,225,"February 16, 1986",University of Memphis,200761
4091,Shelden Williams,2007,2012,F,6-9,250,"October 21, 1983",Duke University,200749
4092,Sly Williams,1980,1986,F-G,6-7,210,"January 26, 1958",University of Rhode Island,78570
4093,Terrence Williams,2010,2013,F,6-6,220,"June 28, 1987",University of Louisville,201944
4096,Walt Williams,1993,2003,F-G,6-8,219,"April 16, 1970",University of Maryland,1005
4097,Ward Williams,1949,1949,F,6-4,195,"June 26, 1923",Indiana University,78573
4098,Willie Williams,1971,1971,F,6-7,200,"July 28, 1946",Florida State University,78574
4099,Corliss Williamson,1996,2007,F,6-7,245,"December 4, 1973",University of Arkansas,722
4100,John Williamson,1974,1981,G,6-2,185,"November 10, 1951",New Mexico State University,78575
4101,Vann Williford,1971,1971,F,6-6,195,"January 26, 1948",North Carolina State University,81211
4102,Kevin Willis,1985,2007,F-C,7-0,220,"September 6, 1962",Michigan State University,788
4105,Bobby Wilson,1975,1978,G,6-3,175,"January 15, 1951",Wichita State University,78585
4107,D.J. Wilson,2018,2018,F,6-10,234,"February 19, 1996",University of Michigan,1628391
4108,George Wilson,1965,1971,C,6-8,225,"May 9, 1942",University of Cincinnati,78579
4109,Isaiah Wilson,1972,1973,G,6-2,175,"May 31, 1948",University of Baltimore,78580
4111,Jasper Wilson,1969,1970,F,6-6,200,"July 12, 1947",Southern University and A&M College,80845
4113,Nikita Wilson,1988,1988,F,6-8,200,"February 25, 1964",Louisiana State University,78582
4114,Othell Wilson,1985,1987,G,6-0,190,"October 26, 1961",University of Virginia,78578
4115,Rick Wilson,1979,1980,G,6-5,200,"February 7, 1956",University of Louisville,78583
4116,Ricky Wilson,1988,1988,G,6-3,195,"July 16, 1964",George Mason University,78584
4117,Stephen Wilson,1971,1972,G,6-5,185,"October 16, 1948",Hanover College,81234
4118,Trevor Wilson,1991,1996,F,6-7,210,"March 16, 1968","University of California, Los Angeles",1027
4121,Tony Windis,1960,1960,G,6-1,160,"January 27, 1933",University of Wyoming,78590
4122,John Windsor,1964,1964,F,6-8,215,"April 3, 1940",Stanford University,78591
4123,Lee Winfield,1970,1976,G,6-2,174,"February 4, 1947",University of North Texas,78592
4124,David Wingate,1987,2001,G-F,6-5,185,"December 15, 1963",Georgetown University,766
4125,Dontonio Wingfield,1995,1998,F,6-8,256,"June 23, 1974",University of Cincinnati,112
4127,Marv Winkler,1971,1972,G,6-1,164,"February 18, 1948",University of Louisiana at Lafayette,78597
4128,Justise Winslow,2016,2018,F,6-7,225,"March 26, 1996",Duke University,1626159
4129,Rickie Winslow,1988,1988,F,6-8,225,"July 26, 1964",University of Houston,1984
4131,Brian Winters,1975,1983,G-F,6-4,185,"March 1, 1952",University of South Carolina,78600
4132,Voise Winters,1986,1986,F,6-8,200,"October 12, 1962",Bradley University,78601
4134,Willie Wise,1970,1978,F,6-5,210,"March 3, 1947",Drake University,78602
4135,Jeff Withey,2014,2018,C,7-0,231,"March 7, 1990",University of Kansas,203481
4136,Luke Witte,1974,1976,C,7-0,235,"October 19, 1950",Ohio State University,78603
4137,Greg Wittman,1970,1971,F,6-8,210,"May 10, 1947",Western Carolina University,81039
4138,Randy Wittman,1984,1992,G-F,6-6,210,"October 28, 1959",Indiana University,1456
4139,Garry Witts,1982,1982,G-F,6-7,190,"July 3, 1959",College of the Holy Cross,78605
4140,Dave Wohl,1972,1978,G,6-2,185,"November 2, 1949",University of Pennsylvania,78606
4141,Joe Wolf,1988,1999,F-C,6-11,230,"December 17, 1964",University of North Carolina,341
4142,Nate Wolters,2014,2018,G,6-4,190,"May 15, 1991",South Dakota State University,203489
4143,Al Wood,1982,1987,G-F,6-6,193,"June 2, 1958",University of North Carolina,78610
4146,Howard Wood,1982,1982,F,6-7,235,"May 20, 1959",University of Tennessee,78609
4147,Leon Wood,1985,1991,G,6-3,185,"March 25, 1962","California State University, Fullerton",78611
4148,Loren Woods,2002,2008,F-C,7-1,245,"June 21, 1978",University of Arizona,2254
4149,Qyntel Woods,2003,2006,F,6-8,221,"February 16, 1981",Northeast Mississippi Community College,2417
4150,Randy Woods,1993,1996,G,5-10,185,"September 23, 1970",La Salle University,1010
4152,Mike Woodson,1981,1991,G-F,6-5,195,"March 24, 1958",Indiana University,78614
4154,Orlando Woolridge,1982,1994,F,6-9,215,"December 16, 1959",University of Notre Dame,78615
4155,Haywoode Workman,1990,2000,G,6-2,180,"January 23, 1966",Oral Roberts University,906
4156,Mark Workman,1953,1954,F-C,6-9,215,"March 10, 1930",West Virginia University,78616
4157,Tom Workman,1968,1971,F-C,6-7,218,"November 14, 1944",Seattle University,78617
4158,Metta World Peace,2000,2017,F,6-6,260,"November 13, 1979",St. John's University,1897
4160,Sam Worthen,1981,1982,G,6-5,195,"January 17, 1958",Marquette University,78618
4161,James Worthy,1983,1994,F,6-9,225,"February 27, 1961",University of North Carolina,1460
4162,Antoine Wright,2006,2011,G-F,6-7,210,"February 6, 1984",Texas A&M University,101120
4163,Bracey Wright,2006,2007,G,6-3,210,"July 1, 1984",Indiana University,101152
4164,Brad Wright,1987,1988,F,6-11,225,"March 26, 1962","University of California, Los Angeles",78620
4165,Brandan Wright,2008,2018,F-C,6-10,210,"October 5, 1987",University of North Carolina,201148
4168,Delon Wright,2016,2018,G,6-5,183,"April 26, 1992",University of Utah,1626153
4170,Howie Wright,1971,1972,G,6-3,185,"February 22, 1947",Austin Peay State University,81085
4171,Joby Wright,1973,1976,F-C,6-8,220,"September 5, 1950",Indiana University,78622
4172,Julian Wright,2008,2011,F,6-8,225,"May 20, 1987",University of Kansas,201153
4173,Larry Wright,1977,1982,G,6-1,160,"November 23, 1954",Grambling State University,78623
4174,Leroy Wright,1968,1969,F,6-9,215,"May 6, 1938",University of the Pacific,80125
4175,Lonnie Wright,1968,1972,G,6-2,205,"January 23, 1945",Colorado State University,80600
4176,Lorenzen Wright,1997,2009,F-C,6-11,225,"November 4, 1975",University of Memphis,953
4177,Luther Wright,1994,1994,C,7-2,270,"September 22, 1971",Seton Hall University,1007
4178,Sharone Wright,1995,1998,F-C,6-11,260,"January 30, 1973",Clemson University,412
4179,Tony Wroten,2013,2016,G,6-6,205,"April 13, 1993",University of Washington,203100
4180,Dennis Wuycik,1973,1975,F,6-6,215,"March 29, 1950",University of North Carolina,81436
4182,Vincent Yarbrough,2003,2003,G-F,6-7,210,"March 21, 1981",University of Tennessee,2428
4183,George Yardley,1954,1960,F-G,6-5,190,"November 3, 1928",Stanford University,78628
4184,Barry Yates,1972,1972,F,6-7,215,"January 30, 1946",University of Maryland,78629
4185,Wayne Yates,1962,1962,C,6-8,235,"November 7, 1937",University of Memphis,78630
4186,Charlie Yelverton,1972,1972,G-F,6-2,190,"December 5, 1948",Fordham University,78631
4187,Rich Yonakor,1982,1982,F,6-9,220,"October 3, 1958",University of North Carolina,78632
4188,Danny Young,1985,1995,G,6-3,175,"July 26, 1962",Wake Forest University,78633
4189,James Young,2015,2017,G-F,6-6,215,"August 16, 1995",University of Kentucky,203923
4190,Joe Young,2016,2018,G,6-2,180,"June 27, 1992",University of Oregon,1626202
4191,Michael Young,1985,1990,F-G,6-7,220,"January 2, 1961",University of Houston,78634
4192,Nick Young,2008,2018,G-F,6-7,210,"June 1, 1985",University of Southern California,201156
4193,Perry Young,1987,1987,G,6-5,210,"August 4, 1963",Virginia Polytechnic Institute and State University,78635
4194,Sam Young,2010,2013,F,6-6,220,"June 1, 1985",University of Pittsburgh,201970
4195,Thaddeus Young,2008,2018,F,6-8,221,"June 21, 1988",Georgia Institute of Technology,201152
4196,Tim Young,2000,2000,C,7-0,220,"February 6, 1976",Stanford University,1937
